gen,best,mean,diversity
0,22.58400846705814,-4.809488023319788,1.1607103786345285
1,41.256608620355,-4.310826255046845,1.1699587249544614
2,17.61661532925052,-4.2303766984675715,1.1867491737940807
3,16.24987555953473,-4.0180058578849405,1.1643948791571725
4,8.124063903754799,-4.040568759150256,1.091802436391636
5,6.647692678918116,-3.8720792620201494,0.9832171905526136
6,5.283309931592722,-4.033578737869103,0.8555468177618457
7,5.20675122787595,-3.822573296947366,0.7859328326050524
8,4.358079992489834,-3.7356740902275005,0.7664925454978727
9,4.358079992489834,-3.6555585546969356,0.7614890469110008
10,12.126253934234958,-3.402124625275389,0.752677643804549
11,2.0048212370538323,-3.7604901272606197,0.7490961590280263
12,3.3234735080601485,-3.6395724648626655,0.7651363457349222
13,5.3801586647045845,-3.7394408617297072,0.7468240696273583
14,4.521403011208781,-3.6981389885851303,0.7313033487529266
15,2.264803718012855,-3.719695617710394,0.668369255817552
16,5.236647295308709,-3.535049657124256,0.564854205115786
17,2.3852653002222706,-3.6842621948922325,0.528990840666441
18,3.491383118759696,-3.6510116284226433,0.4578134065356851
19,4.347040656382459,-3.547995963901633,0.32507784681736923
20,6.491383118759696,-3.691497887067615,0.29012884548691387
21,3.522908969403419,-3.7094004575991932,0.19442915692169507
22,3.490552025778335,-3.6483006378432234,0.17337028380526726
23,3.496916070055823,-3.623646998371466,0.142283950601706
24,5.279408951179059,-3.6146129650803247,0.06920431652974718
25,3.491383118759696,-3.641602137335261,0.07497014494108989
26,2.434446369737831,-3.8496528177251763,0.07399682895010282
27,6.311226188421449,-3.503842142925255,0.08504078280273233
28,2.5105357477335506,-3.600565777773485,0.08539202292407067
29,6.455147010530114,-3.5371526055935765,0.0881178059264217
30,2.432972143448419,-3.4894311574704777,0.0913397951859779
31,4.4430970883341665,-3.4813614984602452,0.0764468349702535
32,4.432465766167333,-3.5046606308013595,0.08591874572523871
33,2.269765303630834,-3.5702881618662987,0.08977731739304061
34,4.390966725168848,-3.6337922407464482,0.08385323851768658
35,2.4853104524536747,-3.590248388238868,0.08590817916203534
36,3.45743401745621,-3.469086448909635,0.08218929116716642
37,3.2996205708193003,-3.5690144196801143,0.07963958328495134
38,3.5085216876579715,-3.569048376398789,0.07464935436022387
39,3.4887959254490593,-3.591670947960714,0.07576147887976226
40,4.52367003410046,-3.491751921177603,0.08031579481882675
41,2.433823291160193,-3.5237028935582373,0.0734139608371395
42,6.432465766167333,-3.4046344184691355,0.07311774229126812
43,4.578866714637336,-3.3905021179781567,0.07293013489047406
44,5.3911980008119595,-3.4977838636046936,0.08377228146491501
45,6.506885021335169,-3.4948917586635218,0.08680616659897124
46,4.506885021335169,-3.5412913682079967,0.07745919898093769
47,2.719511464671843,-3.4692658413312625,0.07352302057951647
48,3.3793091553331642,-3.560360818551873,0.06764331664322334
49,2.4112031218336654,-3.464749600534924,0.07555963912962459
50,4.53877898783567,-3.323787613919966,0.07263906718650318
